"shapeid","x","y","house_num","special_co","streetname"
"3368","-73.7461557498","40.7756273011","350","A","ARLEIGH ROAD"
"3369","-73.8569162989","40.8080513344","1633","A","UNDERHILL AVENUE"
"3370","-73.93872581","40.5835273151","15","A","WEBERS COURT"
"3371","-73.8407879429","40.7166935602","27","A","BORAGE PLACE"
"3372","-73.7493811377","40.7736665833","220","A","RIDGE ROAD"
"3373","-73.8633354417","40.6799015238","461","A","DREW STREET"
"3374","-73.8380598177","40.7114786127","244","A","GREENWAY NORTH"
"3375","-73.8466453305","40.7167870483","86","A","71 AVENUE"
"3376","-73.8157945592","40.7471526137","50-020","A","COLDEN STREET"
"3377","-73.7482563062","40.7459622136","68-033","A","CLOVERDALE LANE"
"3378","-73.8574706487","40.8096284714","1513","A","UNDERHILL AVENUE"
"3379","-73.8640256463","40.6815495542","95-26","A","DREW STREET"
"3380","-73.9354830024","40.5836302223","23","A","BOGARDUS STREET"
"3381","-73.9659671211","40.5798952502","36","A","BRIGHTON 2 PLACE"
"3382","-73.829362812","40.7116603604","102","A","82 ROAD"
"3383","-73.744179528","40.5980472867","1","A","JARVIS AVENUE"
"3384","-73.9284324592","40.586365258","3","A","PLUMB 3 STREET"
"3385","-73.8129388739","40.5900781892","355","A","DORMANS COURT"
"3386","-73.835729831","40.712983071","810","A","BURNS STREET"
"3387","-73.8521717489","40.708277186","110","A","WALNUT STREET"
"3388","-73.8428063236","40.7127846559","36","A","INGRAM STREET"
"3389","-73.8688991414","40.8212690378","30","A","CLASON POINT LANE"
"3390","-73.7378615866","40.7697012691","8","A","CORNELL LANE"
"3391","-73.8304031664","40.7119425871","112","A","82 AVENUE"
"3392","-73.8384678649","40.7138583357","50","A","76 ROAD"
"3393","-73.9818582114","40.6427612733","110","A","STORY STREET"
"3394","-73.8572002191","40.8083922406","1528","A","UNDERHILL AVENUE"
"3395","-73.8460058292","40.7154835496","80","A","GROTON STREET"
"3396","-73.8407615401","40.7161879944","8","A","BORAGE PLACE"
"3397","-73.7475844003","40.7770909355","341","A","MANOR ROAD"
"3398","-73.9184641679","40.7785587474","210","A","23 AVENUE"
"3399","-73.7480668552","40.773429489","249","A","FOREST ROAD"
"3400","-73.830047518","40.5809500357","5","A","CURTIS COURT"
"3401","-73.8634741829","40.6804196119","439","A","DREW STREET"
"3402","-73.8282382738","40.7963681489","1-022","A","POWELLS COVE DRIVE"
"3403","-73.8457993711","40.7181053562","36","A","71 AVENUE"
"3404","-73.9650267984","40.5802512757","47","A","BRIGHTON 3 COURT"
"3405","-73.9667667431","40.5771453765","68","A","BRIGHTON 1 LANE"
"3406","-73.8296540184","40.8428424813","2990","A","MERRY AVENUE"
"3407","-73.7501075136","40.779874708","336","A","KNOLLWOOD AVENUE"
"3408","-73.7522142716","40.7760379188","110","A","MANOR ROAD"
"3409","-73.7516319906","40.7790196771","116","A","RICHMOND ROAD"
"3410","-74.1052472322","40.6245726087","79","A","WHITEWOOD AVENUE"
"3411","-74.106539995","40.6120372059","169","A","CATTARAUGUS STREET"
"3412","-74.1482591697","40.5904954297","59","A","GINA COURT"
"3413","-74.151621448","40.6151822466","454-02","A","CASWELL AVENUE"
"3414","-74.152476428","40.6147955667","399-01","A","WILLOW ROAD EAST"
"3415","-74.1512862677","40.6146211896","430-01","A","CASWELL AVENUE"
"3416","-74.1517600154","40.6139997989","427-02","A","WILLOW ROAD EAST"
"3417","-74.1517351773","40.6129403814","481-01","A","WILLOW ROAD EAST"
"3418","-74.1845748199","40.5934550314","61","A","SIMMONS LOOP"
"3419","-74.1516032612","40.5503974275","24","A","NELSON AVENUE"
"3420","-74.0755876864","40.6069079684","121","A","NARROWS ROAD NORTH"
"3421","-74.1182756065","40.5544835339","539","A","MERKEL PLACE"
"3422","-74.1184308955","40.554339813","531","A","MERKEL PLACE"
"3423","-74.1390335868","40.5466475898","37","A","YACHT CLUB COVE"
"3424","-74.19966472","40.5537142382","103","A","LOMBARD COURT"
"3425","-73.9664229794","40.5774244851","64","A","BRIGHTON 1 TERRACE"
"3426","-73.8249990675","40.7913181916","6","A","NORTH DRIVE"
"3427","-73.7519570041","40.7732537838","4","A","RIDGE ROAD"
"3428","-73.7518140849","40.77906794","112","A","RICHMOND ROAD"
"3429","-74.1506374834","40.5495910892","17","A","NELSON AVENUE"
"3430","-73.7769999123","40.7167869687","186-027","A","CHELSEA STREET"
"3431","-73.7508036384","40.7790583145","308","A","RICHMOND ROAD"
"3432","-73.9639899534","40.5804020677","38","A","BRIGHTON 4 COURT"
"3433","-73.8519276222","40.7081413933","108","A","WALNUT STREET"
"3434","-73.9663004645","40.5772166962","65","A","BRIGHTON 1 LANE"
"3435","-73.848803883","40.7185594829","83","A","DARTMOUTH STREET"
"3436","-73.7470419465","40.7757685377","335","A","ARLEIGH ROAD"
"3437","-73.8691269442","40.8215241248","46","A","CLASON POINT LANE"
"3438","-73.9639410097","40.5802176027","33","A","BRIGHTON 4 WALK"
"3439","-73.8698960287","40.8218179002","72","A","CLASON POINT LANE"
"3440","-73.9664685334","40.5778369249","53","A","BRIGHTON 1 PLACE"
"3441","-74.1506274145","40.5495486543","19","A","NELSON AVENUE"
"3442","-73.9630642346","40.5801152225","25","A","BRIGHTON 5 LANE"
"3443","-73.7465016022","40.7742720764","3","A","OAK LANE"
"3444","-73.8524781275","40.7078162448","117","A","WALNUT STREET"
"3445","-73.987693395","40.583293722","165","A","BAY 52 STREET"
"3446","-73.9640634465","40.5801827842","32","A","BRIGHTON 4 WALK"
"3447","-73.8514909859","40.7082704777","98","A","WALNUT STREET"
"3448","-73.9080088889","40.7097833846","488","A","GRANDVIEW AVENUE"
"3449","-73.7487365578","40.7738030527","234","A","RIDGE ROAD"
"3450","-73.7506161376","40.7737919251","141","A","RIDGE ROAD"
"3451","-73.807037311","40.8221467365","12","A","HARDING AVENUE"
"3452","-73.9604753673","40.5810305103","18","A","BRIGHTON 8 PLACE"
"3453","-73.9120882945","40.7034684821","572","A","CYPRESS AVENUE"
"3454","-73.7508504789","40.781175234","316","A","BAYVIEW AVENUE"
"3455","-73.8393219272","40.7145828377","120","A","GREENWAY NORTH"
"3456","-73.9528105486","40.5775323634","6","A","ORIENTAL COURT"
"3457","-73.7499553741","40.773570261","200","A","RIDGE ROAD"
"3458","-73.7459707051","40.7748709416","343","A","RIDGE ROAD"
"3459","-73.9628991682","40.5801507578","23","A","BRIGHTON 5 LANE"
"3460","-74.2063101041","40.5173356899","200","A","VAIL AVENUE"
"3461","-73.7514194985","40.7776691618","202","A","GROSVENOR STREET"
"3462","-73.8065987067","40.8221808689","16","A","HARDING AVENUE"
"3463","-73.8636011074","40.6797535459","97-46","A","DREW STREET"
"3464","-73.7440467593","40.7323129346","221-087","A","MANOR ROAD"
"3465","-73.8374932807","40.7139374417","21","A","UNDERWOOD ROAD"
"3466","-73.8300016139","40.7108392339","111","A","82 ROAD"
"3467","-74.1023787435","40.5614696116","139","A","CEDAR GROVE COURT"
"3468","-73.8452571006","40.7176534245","26","A","BOW STREET"
"3469","-73.8456743753","40.7184646983","20","A","71 AVENUE"
"3470","-73.9628599654","40.5804441371","34","A","BRIGHTON 5 WALK"
"3471","-73.7495808136","40.7727439955","20","A","CENTER DRIVE"
"3472","-73.750363945","40.7724788596","16","A","CEDAR LANE"
"3473","-73.7520358792","40.7793745628","103","A","RICHMOND ROAD"
"3474","-73.9613171314","40.5806852085","16","A","BRIGHTON 7 WALK"
"3475","-73.8396873078","40.7107876431","270","A","GREENWAY SOUTH"
"3476","-73.9836221833","40.6462593856","3380","A","FT HAMILTON PARKWAY"
"3477","-73.9278632638","40.8129877974","15","A","CANAL PLACE"
"3478","-73.804139293","40.6674778634","134-028","A","135 AVENUE"
"3479","-73.8415481619","40.7125653721","165","A","PURITAN AVENUE"
"3480","-73.9623189329","40.5808188867","39","A","BRIGHTON 6 COURT"
"3481","-73.7459134856","40.7729292593","335","A","38 ROAD"
"3482","-73.7438728507","40.7613378832","6","A","CAROLINA ROAD"
"3483","-74.1035179139","40.6265552106","16","A","BIRCH AVENUE"
"3484","-73.7532892532","40.7799969128","806","A","SHORE ROAD"
"3485","-73.7379137656","40.7700162656","9","A","CORNELL LANE"
"3486","-74.1078959404","40.5934452329","31","A","ST JAMES PLACE"
"3487","-73.8466883077","40.787009014","8","A","BEECH COURT CIRCLE"
"3488","-73.8373224934","40.7134246819","4","A","DEEPDENE ROAD"
"3489","-73.9628634137","40.579893421","14","A","BRIGHTON 5 PLACE"
"3490","-73.7474677366","40.7708922157","38","A","CHERRY STREET"
"3491","-74.1183686693","40.5539379764","518","A","MERKEL PLACE"
"3492","-73.7503487074","40.778763537","317","A","WARWICK AVENUE"
"3493","-73.8076330645","40.8221980454","30","A","HARDING AVENUE"
"3494","-73.7440849589","40.7612805747","2","A","CAROLINA ROAD"
"3495","-73.942815623","40.7465519425","5","A","COURT SQUARE"
"3496","-74.1461775111","40.6118454862","96","A","AUBURN AVENUE"
"3497","-73.9636928358","40.5799915131","24","A","BRIGHTON 4 LANE"
"3498","-73.9657936063","40.5798632431","45","A","BRIGHTON 2 PLACE"
"3499","-73.9079364164","40.7097406285","490","A","GRANDVIEW AVENUE"
"3500","-73.9868969388","40.5828051211","125","A","BAY 53 STREET"
"3501","-73.748768676","40.7696384238","16","A","40 AVENUE"
"3502","-73.9603004202","40.5803416916","39","A","BRIGHTON 8 PLACE"
"3503","-73.9657329099","40.5774709343","33","A","BRIGHTON 1 PATH"
"3504","-73.9603207705","40.5805650642","35","A","BRIGHTON 8 PLACE"
"3505","-73.8433002054","40.7126010368","21","A","INGRAM STREET"
"3506","-73.7471739414","40.7717159237","15","A","CIRCLE ROAD"
"3507","-73.7476312715","40.7731747728","260","A","FOREST ROAD"
"3508","-73.7508985604","40.7776684523","214","A","GROSVENOR STREET"
"3509","-73.7497775641","40.7795396891","345","A","RICHMOND ROAD"
"3510","-73.7535294429","40.7782651509","5","A","GROSVENOR STREET"
"3511","-73.8486758118","40.7161297159","13","A","GROTON STREET"
"3512","-74.1024371967","40.5614983703","137","A","CEDAR GROVE COURT"
"3513","-73.8263987263","40.7928657741","9","A","7 AVENUE"
"3514","-73.9580262985","40.5827821513","1131","A","GUIDER AVENUE"
"3515","-73.9604697506","40.580908682","16","A","BRIGHTON 8 PLACE"
"3516","-73.8698398185","40.8218786762","70","A","CLASON POINT LANE"
"3517","-73.9621960447","40.5808256029","38","A","BRIGHTON 6 COURT"
"3518","-74.1998525754","40.5539350049","111","A","LOMBARD COURT"
"3519","-73.8696602517","40.8216040902","52","A","CLASON POINT LANE"
"3520","-73.8619971078","40.6770542332","106-28","A","RUBY STREET"
"3521","-73.9660541746","40.5771449552","86","A","BRIGHTON 1 PLACE"
"3522","-73.8260085991","40.581982155","1","A","BEACH 105 STREET"
"3523","-73.7499051544","40.7795108119","341","A","RICHMOND ROAD"
"3524","-73.7822767046","40.7352455636","188-045","A","71 CRESCENT"
"3525","-73.7493635299","40.7767896837","255","A","MANOR ROAD"
"3526","-73.7533075265","40.7792950276","10","A","RICHMOND ROAD"
"3527","-73.7519045037","40.7730226656","110","A","WEST DRIVE"
"3528","-74.1661123931","40.5392279085","57","A","WOODS OF ARDEN ROAD"
"3529","-73.7513465181","40.7822213086","11-020","A","SHORE ROAD"
"3530","-73.864529526","40.8516876074","2050","A","ANTIN PLACE"
"3531","-73.9875519195","40.582967083","146","A","BAY 53 STREET"
"3532","-73.9629809034","40.5803263297","28","A","BRIGHTON 5 WALK"
"3533","-73.7440104306","40.7323141796","221-089","A","MANOR ROAD"
"3534","-73.856363074","40.8075572198","1014","A","G STREET"
"3535","-73.7520841659","40.7790619279","104","A","RICHMOND ROAD"
"3536","-73.7491292371","40.7737251482","226","A","RIDGE ROAD"
"3537","-73.9840101097","40.6458828251","3400","A","FT HAMILTON PARKWAY"
"3538","-73.8037963254","40.6678571702","134-035","A","135 AVENUE"
"3539","-73.7510978476","40.6705369852","223-007","A","CARSON STREET"
"3540","-73.7477248792","40.7726452109","251","A","38 ROAD"
"3541","-73.9281870812","40.8574780481","11","A","FT GEORGE HILL"
"3542","-73.7522281233","40.7749369585","103","A","ARLEIGH ROAD"
"3543","-73.9542644542","40.5810016793","5","A","OCEAN COURT"
"3544","-73.7494535025","40.7731741372","211","A","FOREST ROAD"
"3545","-73.9540044878","40.5810308989","7","A","OCEAN COURT"
"3546","-73.8407232866","40.7146663858","70","A","SEASONGOOD ROAD"
"3547","-73.8564128706","40.8069260044","917","A","CORNELL AVENUE"
"3548","-73.9816451954","40.6428809368","111","A","STORY STREET"
"3549","-74.1183369973","40.5539683809","520","A","MERKEL PLACE"
"3550","-73.962035973","40.5808744977","37","A","BRIGHTON 6 COURT"
"3551","-73.8817921847","40.6848506254","2","A","ETNA STREET"
"3552","-73.9657130105","40.5773649569","32","A","BRIGHTON 1 PATH"
"3553","-73.8446174288","40.7178711307","37","A","GREENWAY TERRACE"
"3554","-73.7468121059","40.7772112667","363","A","MANOR ROAD"
"3555","-74.2025822331","40.5551826466","200","A","CODY PLACE"
"3556","-73.7493946164","40.7698724254","1","A","WILLOW DRIVE"
"3557","-73.7455355063","40.774617028","350","A","RIDGE ROAD"
"3558","-73.8064008113","40.82219814","18","A","HARDING AVENUE"
"3559","-73.9576695389","40.5817487807","60","A","BRIGHTON 10 STREET"
"3560","-73.7441394127","40.6917247343","217-014","A","FRANCIS LEWIS BOULEVARD"
"3561","-73.8446267631","40.7178971675","35","A","GREENWAY TERRACE"
"3562","-74.1506000788","40.5494164737","23","A","NELSON AVENUE"
"3563","-73.9665825818","40.5770658831","71","A","BRIGHTON 1 LANE"
"3564","-73.86365004","40.6799673358","97-36","A","DREW STREET"
"3565","-73.7501142546","40.7738551704","203","A","RIDGE ROAD"
"3566","-73.9657522728","40.5801400481","40","A","BRIGHTON 2 PLACE"
"3567","-73.8559160743","40.8083486633","6","A","BANES COURT"
"3568","-73.743857161","40.6913687351","218-004","A","FRANCIS LEWIS BOULEVARD"
"3569","-73.8202588101","40.5987656488","20-006","A","EAST 20 ROAD"
"3570","-73.9067505915","40.897356663","5056","A","DELAFIELD AVENUE"
"3571","-73.8454883142","40.7177523115","14","A","BOW STREET"
"3572","-73.8693285264","40.82195509","62","A","CLASON POINT LANE"
"3573","-74.1021866284","40.5613841557","147","A","CEDAR GROVE COURT"
"3574","-73.7438894182","40.7323183274","221-093","A","MANOR ROAD"
"3575","-74.1033168878","40.6263838036","14","A","BIRCH AVENUE"
"3576","-73.7508209525","40.7769318803","216","A","BEVERLY ROAD"
"3577","-74.0866947419","40.6264022221","57","A","HOWARD CIRCLE"
"3578","-73.9874420046","40.5829929902","142","A","BAY 53 STREET"
"3579","-73.8690470189","40.821610283","44","A","CLASON POINT LANE"
"3580","-73.8569093004","40.8082072361","1631","A","UNDERHILL AVENUE"
"3581","-73.8329807905","40.7090758273","110","A","BEVERLY ROAD"
"3582","-73.751077041","40.7772361532","213","A","BEVERLY ROAD"
"3583","-73.9659008468","40.5780457175","38","A","BRIGHTON 1 WALK"
"3584","-73.958760555","40.5802495156","104","A","BRIGHTON 10 STREET"
"3585","-73.7822133367","40.7350786033","188-045","A","71 CRESCENT"
"3586","-73.7771123288","40.7164281971","186-030","A","CHELSEA STREET"
"3587","-73.9721383222","40.5938899281","88","A","VILLAGE ROAD SOUTH"
"3588","-73.7526115145","40.7812565538","10-008","A","SHORE ROAD"
"3589","-73.7467345098","40.7733421057","310","A","FOREST ROAD"
"3590","-73.7821037349","40.7348870537","188-045","A","71 CRESCENT"
"3591","-73.8695637645","40.8216509646","54","A","CLASON POINT LANE"
"3592","-73.8292044342","40.7059973406","267","A","BREVOORT STREET"
"3593","-73.960340207","40.5808779437","31","A","BRIGHTON 8 PLACE"
"3594","-73.8690047247","40.8216802144","42","A","CLASON POINT LANE"
"3595","-73.9628810697","40.579936766","14","A","BRIGHTON 5 PLACE"
"3596","-73.8696692987","40.8220630478","64","A","CLASON POINT LANE"
"3597","-73.8481115113","40.7170661895","44","A","FLEET STREET"
"3598","-73.7522090914","40.7756182954","111","A","HOLLYWOOD AVENUE"
"3599","-73.737882107","40.7699821736","9","A","CORNELL LANE"
"3600","-73.7511286393","40.7764994371","203","A","MANOR ROAD"
"3601","-73.8376221783","40.7138313194","31","A","UNDERWOOD ROAD"
"3602","-73.7434756611","40.7614169976","12","A","CAROLINA ROAD"
"3603","-73.749531815","40.7736414315","212","A","RIDGE ROAD"
"3604","-73.7510975923","40.774408901","135","A","PARK LANE"
"3605","-73.7530107834","40.7803410917","902","A","SHORE ROAD"
"3606","-73.7520125377","40.7746570449","104","A","ARLEIGH ROAD"
"3607","-73.7496762486","40.7731226759","201","A","FOREST ROAD"
"3608","-73.9657545304","40.5800197506","44","A","BRIGHTON 2 PLACE"
"3609","-73.9658544187","40.5777849018","3039","A","BRIGHTON 1 PATH"
"3610","-73.9638789796","40.5805093656","44","A","BRIGHTON 4 COURT"
"3611","-73.9640176685","40.5804821279","43","A","BRIGHTON 4 COURT"
"3612","-73.9658923703","40.5778942541","37","A","BRIGHTON 1 PATH"
"3613","-73.9658282539","40.5773437465","45","A","BRIGHTON 1 PATH"
"3614","-74.0050501919","40.6554756307","140","A","35 STREET"
"3615","-73.9129439598","40.8964304106","4","A","SPAULDING LANE"
"3616","-73.9661631201","40.5784140033","8","A","BRIGHTON 1 COURT"
"3617","-73.7538454411","40.7760475433","7","A","MANOR ROAD"
"3618","-73.9401468435","40.7579825281","12-011","A","38 AVENUE"
"3619","-74.102308994","40.5614352951","141","A","CEDAR GROVE COURT"
"3620","-73.9078279428","40.7099254225","491","A","GRANDVIEW AVENUE"
"3621","-73.8569240223","40.8068456483","809","A","CORNELL AVENUE"
"3622","-73.7525528939","40.7777097872","104","A","GROSVENOR STREET"
"3623","-73.8687271883","40.8214557127","36","A","CLASON POINT LANE"
"3624","-73.7459333185","40.775669971","358","A","ARLEIGH ROAD"
"3625","-73.9400057809","40.8512018749","854","A","WEST 181 STREET"
"3626","-73.9667203689","40.5770298904","70","A","BRIGHTON 1 LANE"
"3627","-73.7822547392","40.7351653437","188-045","A","71 CRESCENT"
"3628","-73.868663673","40.8215246652","38","A","CLASON POINT LANE"
"3629","-73.9637044208","40.5795193865","11","A","BRIGHTON 4 PLACE"
"3630","-73.7485447027","40.7787529332","356","A","WARWICK AVENUE"
"3631","-73.8573526771","40.8091707043","1519","A","UNDERHILL AVENUE"
"3632","-73.9728990843","40.5939532563","104","A","VILLAGE ROAD SOUTH"
"3633","-73.9638448272","40.5804375321","37","A","BRIGHTON 4 COURT"
"3634","-74.1249163151","40.5754811854","3096","A","DOROTHEA PLACE"
"3635","-73.8492459691","40.8143575276","317","A","TORRY AVENUE"
"3636","-73.8466675437","40.7185280022","44","A","TENNIS PLACE"
"3637","-73.8403475642","40.7138020672","8","A","SHORTHILL ROAD"
"3638","-73.7479281562","40.7739066118","262","A","RIDGE ROAD"
"3639","-74.1183915492","40.5543775521","533","A","MERKEL PLACE"
"3640","-73.9358183972","40.583802518","3","A","SHALE STREET"
"3641","-73.8463721984","40.7866555243","4","A","BEECH COURT CIRCLE"
"3642","-73.966283774","40.5771288817","73","A","BRIGHTON 1 LANE"
"3643","-73.9641521541","40.5804530142","42","A","BRIGHTON 4 COURT"
"3644","-73.9281395685","40.8125877022","5","A","CANAL PLACE"
"3645","-73.9641041012","40.5803702187","406","A","BRIGHTON 4 COURT"
"3646","-73.8424128396","40.7180702064","10","A","HOLDER PLACE"
"3647","-73.9125498079","40.8321963141","1201","A","FINDLAY AVENUE"
"3648","-73.9125645287","40.8326425384","1205","A","FINDLAY AVENUE"
"3649","-73.8269328869","40.7928811942","80","A","MALBA DRIVE"
"3650","-73.9727037783","40.5939404963","102","A","VILLAGE ROAD SOUTH"
"3651","-74.1026780878","40.56161065","127","A","CEDAR GROVE COURT"
"3652","-73.8280180423","40.7064858625","159","A","CUTHBERT ROAD"
"3653","-73.9586517393","40.5803884481","98","A","BRIGHTON 10 STREET"
"3654","-73.7507818838","40.7786964456","301","A","WARWICK AVENUE"
"3655","-73.7470392511","40.7754918788","330","A","ARLEIGH ROAD"
"3656","-73.7468357651","40.771479792","2","A","240 STREET"
